bug#	Dev#	Effort	jdt	jface	core	swt	ui	debug	ltk	text	jdi	search	compare	other
83419	3	30.67	0.2968	0.1935	0.0774	0.0839	0.1871	0.1613	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83440	6	23.33	0.0000	0.3636	0.2273	0.0000	0.0000	0.0000	0.0909	0.3182	0.0000	0.0000	0.0000	0.0000
83476	17	25.33	0.5648	0.1019	0.1667	0.0926	0.0741	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83489	5	28.00	0.9688	0.0000	0.0313	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83499	12	96.00	0.9605	0.0000	0.0395	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83500	12	304.00	0.9360	0.0000	0.0400	0.0000	0.0000	0.0000	0.0240	0.0000	0.0000	0.0000	0.0000	0.0000
83507	7	193.33	0.0093	0.1505	0.1250	0.0532	0.1806	0.4815	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83523	20	33.33	0.1951	0.2195	0.2683	0.0488	0.2683	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83536	18	6.00	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83541	7	61.33	0.0000	0.3750	0.0000	0.1250	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83558	4	56.00	0.5000	0.0789	0.0789	0.0132	0.0526	0.2763	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83593	12	18.67	0.7615	0.0154	0.1769	0.0000	0.0000	0.0000	0.0385	0.0077	0.0000	0.0000	0.0000	0.0000
83599	12	8.00	0.7059	0.0392	0.2353	0.0000	0.0000	0.0000	0.0000	0.0196	0.0000	0.0000	0.0000	0.0000
83600	5	122.67	0.7000	0.0167	0.2500	0.0000	0.0000	0.0000	0.0000	0.0333	0.0000	0.0000	0.0000	0.0000
83611	14	74.67	0.9200	0.0000	0.0800	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83615	19	104.00	0.9725	0.0000	0.0275	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83646	12	29.33	0.6423	0.0219	0.3285	0.0000	0.0000	0.0000	0.0000	0.0073	0.0000	0.0000	0.0000	0.0000
83648	18	112.00	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83684	18	8.00	0.9430	0.0000	0.0443	0.0000	0.0000	0.0000	0.0000	0.0127	0.0000	0.0000	0.0000	0.0000
83713	10	3.00	0.9481	0.0000	0.0519	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83729	6	8.00	0.6250	0.0625	0.1563	0.0625	0.0938	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83745	4	103.00	0.5094	0.0660	0.0849	0.0377	0.0660	0.2358	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83779	4	2.00	0.1000	0.2500	0.0000	0.5500	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83817	18	17.33	0.9596	0.0000	0.0404	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83822	12	2.00	0.6694	0.0000	0.3306	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83825	4	37.33	0.5522	0.0299	0.1194	0.0000	0.0149	0.2836	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83847	19	3.00	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83860	18	2.00	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83901	14	125.33	0.9879	0.0000	0.0121	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83902	14	125.33	0.9879	0.0000	0.0121	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83939	19	8.00	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83952	16	29.67	0.7786	0.0544	0.0507	0.0507	0.0019	0.0000	0.0488	0.0113	0.0000	0.0000	0.0000	0.0038
83962	4	87.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
83965	19	44.00	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
84004	6	27.00	0.1739	0.0870	0.4348	0.0435	0.2609	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
84021	6	10.67	0.8824	0.0000	0.1176	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
84055	19	29.67	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
84064	18	1.00	0.9490	0.0000	0.0510	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
84070	17	8.00	0.3261	0.1087	0.3043	0.1739	0.0870	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
84093	2	117.33	0.4073	0.2064	0.0518	0.1045	0.2064	0.0000	0.0000	0.0000	0.0000	0.0055	0.0000	0.0182
84181	18	1.00	0.9331	0.0000	0.0669	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
84194	8	62.00	0.6415	0.2453	0.0566	0.0377	0.0000	0.0000	0.0000	0.0189	0.0000	0.0000	0.0000	0.0000
84215	19	4.00	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
84238	17	1.00	0.5068	0.1370	0.0548	0.0000	0.0000	0.0000	0.0000	0.3014	0.0000	0.0000	0.0000	0.0000
84257	4	62.33	0.0000	0.2000	0.1000	0.0500	0.0000	0.6500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
84259	4	47.33	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
84269	2	8.00	0.2162	0.1622	0.0541	0.4054	0.1622	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
84271	3	41.33	0.2302	0.3254	0.0635	0.2619	0.1190	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
84298	17	101.67	0.6071	0.1071	0.1071	0.1071	0.0714	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
84338	16	97.33	0.7854	0.0091	0.0913	0.0000	0.0000	0.0000	0.1005	0.0137	0.0000	0.0000	0.0000	0.0000
84392	4	38.00	0.6667	0.0000	0.0741	0.0000	0.0000	0.2593	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
84416	18	8.00	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
84473	4	54.00	0.2449	0.0000	0.2857	0.0000	0.0000	0.2245	0.0000	0.0000	0.2449	0.0000	0.0000	0.0000
84480	19	21.33	0.9725	0.0000	0.0275	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
84492	3	868.00	0.5345	0.0345	0.1034	0.0000	0.0172	0.3103	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
84498	17	28.00	0.9111	0.0000	0.0889	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
84504	18	1.00	0.9643	0.0000	0.0250	0.0000	0.0000	0.0000	0.0000	0.0107	0.0000	0.0000	0.0000	0.0000
84533	6	8.00	0.0448	0.2090	0.2687	0.0746	0.0000	0.0000	0.4030	0.0000	0.0000	0.0000	0.0000	0.0000
